place_id,platform_name,hashtag,category,place_name,address,latitude,longitude,phone,menu1,price1,menu2,price2,description,price1_num,price2_num
P002054,착한가격업소,,식당,만두가게,경기도 수원시 팔달구 수원천로 315 (남수동) 1층,37.2814890446505,127.017923609439,031-251-3900,만두,6000원,만둣국,8000원,가성비 만두,6000,8000.0
P002055,착한가격업소,,카페,에스커피,"경기도 수원시 팔달구 정조로758번길 9 (팔달로3가) 1, 2호",37.2758157251345,127.017398299264,031-242-9861,아메리카노(HOT),2500원,아메리카노(ICE),3000원,가성비 아메리카노(HOT),2500,3000.0
P002056,착한가격업소,,카페,요고트팜,"경기도 수원시 영통구 아주로 10-1, 2층 (원천동)",37.2756527807069,127.044203743182,031-306-0608,아메리카노(매장),3000원,카페라떼(매장),3500원,가성비 아메리카노(매장),3000,3500.0
P002057,착한가격업소,,식당,이화식당,경기도 수원시 팔달구 중부대로128번길 62 (인계동) .,37.2755468295559,127.029016981781,031-238-2097,김치찌개,8000원,,,가성비 김치찌개,8000,
P002058,착한가격업소,,식당,착한설렁탕,경기도 수원시 팔달구 장다리로 222 (인계동) 1층,37.2695163593816,127.026246238699,,설렁탕,8500원,김치찌개,7500원,가성비 설렁탕,8500,7500.0
P002059,착한가격업소,,카페,카페레쟈망,경기도 수원시 팔달구 덕영대로 지하911 (매산로1가) 18호,37.2674076761068,127.000666298446,031-241-0452,아메리카노,1500원,카페라떼,2500원,가성비 아메리카노,1500,2500.0
P002060,착한가격업소,,식당,평화정육식당,"경기도 수원시 팔달구 동말로68번길 15 (화서동, 수정아파트) 화서시장 가동 1층",37.2782310521142,127.002086004393,031-242-8292,한우등심(180g),35000원,,,가성비 한우등심(180g),35000,
P002061,착한가격업소,,식당,항아리쭈꾸미,경기도 수원시 영통구 덕영대로1556번길 16 (영통동) 170호,37.2452635378131,127.059176131052,031-202-1208,쭈꾸미볶음,11000원,,,가성비 쭈꾸미볶음,11000,
P002062,착한가격업소,,식당,황금족발순대국,"경기도 수원시 영통구 권광로260번길 36 (매탄동, 현대힐스테이트아파트) 106호",37.2721364915926,127.041914258026,031-217-7877,족발(소),29000원,족발(소) 포장,25000원,가성비 족발(소),29000,25000.0
P002063,착한가격업소,,카페,메종드커피,경기도 수원시 팔달구 매산로 131 (교동) 1층,37.2721698423741,127.014759609162,031-258-3545,아메리카노,3400원,,,가성비 아메리카노,3400,
P002064,착한가격업소,,카페,알뜰커피,경기도 수원시 팔달구 창룡대로 8 (남수동) .,37.2816757839512,127.017631148753,0507-1481-0742,아메리카노,2500원,카페라떼,3000원,가성비 아메리카노,2500,3000.0
P002065,착한가격업소,,식당,중앙국수,경기도 수원시 팔달구 팔달문로 7 (팔달로2가) 2층,37.2777010228595,127.018254439985,031-255-6614,잔치국수,4000원,,,가성비 잔치국수,4000,
P002066,착한가격업소,,카페,지동슈퍼,경기도 수원시 팔달구 창룡문로 75-2 (지동) .,37.2837817382696,127.024030279922,0507-1380-0362,핸드드립커피,3500원,,,가성비 핸드드립커피,3500,
P002067,착한가격업소,,기타,진이네강아지풀,경기도 수원시 영통구 에듀타운로 102 (이의동) A동 122호,37.2897826623887,127.046415052403,0507-1365-5924,강아지 위탁목욕(~4kg),30000원,,,가성비 강아지 위탁목욕(~4kg),30000,
P002068,착한가격업소,,식당,수원칼국수,경기도 수원시 영통구 태장로 81 (망포동) 103호,37.2397824033964,127.05484136067,031-205-2006,옛날칼국수,8000원,,,가성비 옛날칼국수,8000,
P002069,착한가격업소,,세탁&목욕,동남사우나,"경기도 수원시 장안구 영화로25번길 22 (영화동, 태영아파트) .",37.289041918027,127.008009936713,031-243-6422,성인1회(찜질복 대여료 포함),11000원,,,가성비 성인1회(찜질복 대여료 포함),11000,
P002070,착한가격업소,,미용,블랙남성컷,"경기도 수원시 권선구 세권로 76 (세류동, 경일아파트) 105호",37.258430131707,127.012326861828,031-234-7585,커트,8000원,파마,30000원,가성비 커트,8000,30000.0
P002071,착한가격업소,,식당,도담칡냉면,경기도 수원시 장안구 수성로382번길 32-3 (영화동) .,37.2927058197689,127.014524078316,031-247-0925,냉면,7000원,,,가성비 냉면,7000,
P002072,착한가격업소,,미용,렛츠헤어,경기도 수원시 권선구 권광로27번길 51 (권선동) 1층,37.2511114266988,127.024392316046,,컷트,10000원,파마,35000원,가성비 컷트,10000,35000.0
P002073,착한가격업소,,기타,스튜디오 에이스,경기도 수원시 권선구 세권로 135-1 (권선동) .,37.2570547539706,127.019270861878,031-233-2553,디지털(4*6)인화 1매,500원,,,가성비 디지털(4*6)인화 1매,500,
P002074,착한가격업소,,식당,전주식당,경기도 수원시 장안구 수성로382번길 38-11 (영화동) .,37.2920527127571,127.01480488181,031-244-1717,칼국수,7000원,,,가성비 칼국수,7000,
P002075,착한가격업소,,기타,정사진실,경기도 수원시 권선구 매실로 49 (호매실동) 1층,37.2678460350168,126.956425408544,031-296-1171,반명함(16매),20000원,,,가성비 반명함(16매),20000,
P002076,착한가격업소,,세탁&목욕,주향불한증사우나,경기도 수원시 권선구 세지로 73 (세류동) .,37.2585723910674,127.017462532817,031-222-9858,성인1회(찜질복 대여료 포함),11000원,,,가성비 성인1회(찜질복 대여료 포함),11000,
P002077,착한가격업소,,식당,샐러디치오도씨 수원성대점,경기도 수원시 팔달구 덕영대로 899 (매산로1가) 101호,37.2681527488647,127.000312407984,031-205-5636,햄치즈샌드위치,6200원,,,가성비 햄치즈샌드위치,6200,
P002078,착한가격업소,,식당,파란풍차제과점,경기도 수원시 장안구 서부로2106번길 21 (율전동) 1층 4호,37.2972765504216,126.971356000777,031-296-9036,우유식빵,3800원,,,가성비 우유식빵,3800,
P002079,착한가격업소,,식당,광명수산 수원역점,"경기도 수원시 팔달구 팔달문로153번길 7 (우만동, 스타맨션) 1층 101호",37.2832015254244,127.032476713244,031-244-8899,활어회덮밥,8000원,,,가성비 활어회덮밥,8000,
P002080,착한가격업소,,식당,초이스시,경기도 수원시 권선구 하탑로 47 (탑동) 1층,37.2692981470486,126.976873905352,031-309-0707,초밥 A세트,14000원,,,가성비 초밥 A세트,14000,
P002081,착한가격업소,,카페,까페시모 우만점,경기도 수원시 영통구 태장로 73 (망포동) 202호,37.2393424862695,127.054312483521,031-304-0307,아메리카노,2500원,,,가성비 아메리카노,2500,
P002082,착한가격업소,,식당,꼼빠도르,경기도 수원시 팔달구 경수대로656번길 37-22 (우만동) 1층,37.285632886685,127.02974324606,031-243-0588,팥빵,2000원,,,가성비 팥빵,2000,
P002083,착한가격업소,,미용,박행님헤어샵,"경기도 수원시 팔달구 정조로 797-2 (팔달로2가) 101, 102호",37.2793296611015,127.016346393448,031-257-5944,성인커트,15000원,파마 ,40000원,가성비 성인커트,15000,40000.0
P002084,착한가격업소,,식당,빵마루,경기도 수원시 영통구 신원로 107 (신동) 104호,37.248175950721,127.053369560754,031-225-4507,팥빵,1700원,,,가성비 팥빵,1700,
P002085,착한가격업소,,기타,새로나 스튜디오,경기도 수원시 팔달구 세지로174번길 33 (인계동) 1층,37.2665582195242,127.023784670573,031-242-9484,반명함사진(18매),15000원,,,가성비 반명함사진(18매),15000,
P002086,착한가격업소,,기타,펀픽스,경기도 수원시 장안구 경수대로 965 (송죽동) 1층,37.3038563064767,127.005004837702,0507-1307-3631,iPhone15 후면유리 수리(정품인증),300000원,,,가성비 iPhone15 후면유리 수리(정품인증),300000,
P002087,착한가격업소,,식당,24시 전주국밥(콩마루),경기도 수원시 영통구 청명남로 46 (영통동) 1층,37.253442816446,127.076541974402,031-202-3324,콩나물국밥,6000원,콩나물비빔밥,7500원,가성비 콩나물국밥,6000,7500.0
P002088,착한가격업소,,식당,감스시,경기도 수원시 장안구 서부로2123번길 17 (율전동) 1층,37.2982149782068,126.970251123654,031-253-3302,오늘의 모듬초밥,13000원,,,가성비 오늘의 모듬초밥,13000,
P002089,착한가격업소,,식당,레알떡볶이,경기도 수원시 영통구 봉영로 1623 (영통동) 1층 133-2호,37.2559361671782,127.074734153872,0507-1311-8698,떡볶이,3000원,라면,3500원,가성비 떡볶이,3000,3500.0
P002090,착한가격업소,,식당,만두촌,경기도 수원시 권선구 하탑로 39 (탑동) 102호,37.2691559459657,126.975886654383,031-295-8798,고기찐만두(10개),5000원,김치찐만두(10개),5000원,가성비 고기찐만두(10개),5000,5000.0
P002091,착한가격업소,,식당,은하식당,경기도 수원시 영통구 청명남로50번길 20 (영통동) 1층,37.2531492211819,127.077565396581,0507-1338-8487,생삼겹살(600g),39000원,,,가성비 생삼겹살(600g),39000,
P002092,착한가격업소,,식당,황보네 분식,경기도 수원시 권선구 권광로 89 (권선동) .,37.2558715915652,127.029371840149,031-226-0137,황보네 김밥,2000원,떡볶이,2500원,가성비 황보네 김밥,2000,2500.0
P002093,착한가격업소,,식당,신화춘,경기도 수원시 장안구 송원로 83 (조원동) B동 108호,37.3024498719729,127.00952436569,031-207-0571,짬뽕,8500원,,,가성비 짬뽕,8500,
P002094,착한가격업소,,식당,영아네,경기도 수원시 영통구 중부대로256번길 54 (매탄동) .,37.272326995389,127.042604946239,,된장찌개,7000원,김치찌개,8000원,가성비 된장찌개,7000,8000.0
P002095,착한가격업소,,식당,오늘은 분식,"경기도 수원시 영통구 권광로260번길 36 (매탄동, 현대힐스테이트아파트) 상가2동 119호",37.2721364915926,127.041914258026,031-212-3849,떡볶이,3000원,김밥,3000원,가성비 떡볶이,3000,3000.0
P002096,착한가격업소,,카페,엘린컴퍼니,경기도 수원시 영통구 권선로882번길 71-5 (신동) 1층 105호,37.2473076922905,127.041986050021,070-8019-1225,아메리카노,3000원,일반마카롱,2300원,가성비 아메리카노,3000,2300.0
P002097,착한가격업소,,식당,궁돈보쌈,경기도 수원시 영통구 영통로241번길 12-35 (신동) 1층,37.2494372723592,127.057888142575,031-203-9399,보쌈(대),43000원,,,가성비 보쌈(대),43000,
P002098,착한가격업소,,식당,남문건강제분소,경기도 수원시 팔달구 창룡대로26번길 42-7 (남수동) 1층,37.2800265094172,127.01887551805,031-241-8002,콩나물국밥,6000원,,,가성비 콩나물국밥,6000,
P002099,착한가격업소,,식당,사랑이네 베트남쌀국수,경기도 수원시 장안구 조원로89번길 44-2 (조원동) 1층,37.2996831583369,127.013971625828,,쌀국수,5000원,,,가성비 쌀국수,5000,
P002100,착한가격업소,,식당,고운돈 79냉삼집,경기도 수원시 영통구 반달로 50 (영통동) 1층,37.2498257626938,127.077225762016,031-205-5678,냉삼겹(150g),7900원,,,가성비 냉삼겹(150g),7900,
P002101,착한가격업소,,식당,냉삼집,경기도 수원시 영통구 영통로214번길 9 (영통동) 106호,37.2465794618056,127.057637318689,031-206-3389,급랭삼겹살(200g),9900원,,,가성비 급랭삼겹살(200g),9900,
P002102,착한가격업소,,식당,웨이컬리(wakerley),"경기도 수원시 영통구 매탄로79번길 5-1, 1층 일부호 (매탄동)",37.2580892187128,127.041996316905,0507-1378-4820,녹차,3800원,,,가성비 녹차,3800,
P002103,착한가격업소,,식당,큰집 멸치국수,"경기도 수원시 권선구 세권로195번길 26, 1층 (권선동)",37.2564849477032,127.026234164416,031-305-5220,칼국수,7500원,,,가성비 칼국수,7500,
P002104,착한가격업소,,식당,국수명가,경기도 수원시 권선구 평동로79번길 45 (평동) 1층 154호,37.2598766368604,126.992777412725,031-242-8473,비빔밥,7000원,돈까스,8000원,가성비 비빔밥,7000,8000.0
P002105,착한가격업소,,식당,명랑꽈배기,경기도 수원시 권선구 하탑로 43 (탑동) 1층,37.2693035475054,126.976388091193,,찹쌀꽈배기(3개),2000원,팥도너츠(1개),1500원,가성비 찹쌀꽈배기(3개),2000,1500.0
P002106,착한가격업소,,세탁&목욕,세븐힐여성사우나,경기도 수원시 팔달구 중부대로 47 (지동) 지하1층,37.2757086235222,127.022070430208,031-244-0071,일반,9000원,소인,7000원,가성비 일반,9000,7000.0
P002107,착한가격업소,,세탁&목욕,우만목욕탕,경기도 수원시 팔달구 팔달문로163번길 49 (우만동),37.2848684926994,127.032312338856,031-258-4627,대인,9000원,소인,7000원,가성비 대인,9000,7000.0
P002108,착한가격업소,,세탁&목욕,원사우나,"경기도 수원시 팔달구 팔달문로139번길 11-4 (우만동, 한효우만타운아파트) 지하 1층",37.2832300139637,127.030730455256,031-246-1367,대인,9000원,소인,7000원,가성비 대인,9000,7000.0
P002109,착한가격업소,,식당,인성한식부페,경기도 수원시 팔달구 수성로157번길 49-8 (화서동) 1층,37.2882372863945,126.988634394458,031-268-3351,식사(성인),8000원,식사(초등학생),5000원,가성비 식사(성인),8000,5000.0
P002110,착한가격업소,,세탁&목욕,장안목욕탕,경기도 수원시 장안구 수원천로414번길 5 (연무동),37.2897547941178,127.019751722372,031-256-8358,일반,9000원,소인,7000원,가성비 일반,9000,7000.0
P002111,착한가격업소,,기타,정든사진관,경기도 수원시 권선구 정조로 452 (세류동),37.2496775283129,127.012754201566,031-236-6256,반명함(8매),15000원,사진인화료(4X6),500원,가성비 반명함(8매),15000,500.0
P002112,착한가격업소,,세탁&목욕,휴사우나,경기도 수원시 팔달구 장다리로 276 (인계동) 101호,37.2739696608255,127.028219567712,031-239-8810,대인,9000원,소인,7000원,가성비 대인,9000,7000.0
P002113,착한가격업소,,카페,몽뻬르베이커리카페,경기도 수원시 장안구 파장로 70 (파장동),37.3060704212555,126.993176364548,031-246-5474,아메리카노,2900원,소금빵,2700원,가성비 아메리카노,2900,2700.0
P002114,착한가격업소,,식당,소풍가는날,경기도 수원시 장안구 수성로261번길 25 (정자동),37.2908992286675,127.000173449329,031-252-7339,김밥,2000원,해물칼국수,6000원,가성비 김밥,2000,6000.0
P002115,착한가격업소,,카페,찐스뉴욕베이글,"경기도 수원시 장안구 경수대로894번길 14, 1층 (조원동, 대원주택)",37.3001919757327,127.01233209507,,플레인베이글,990원,아메리카노(HOT),990원,가성비 플레인베이글,990,990.0
P002116,착한가격업소,,카페,카페 이국,"경기도 수원시 장안구 서부로2126번길 30, 2호 (율전동, 삼전상가)",37.2977795976611,126.973274641039,031-308-6868,아메리카노,1800원,카페라떼,2900원,가성비 아메리카노,1800,2900.0
P002117,착한가격업소,,기타,다정사진관,"경기도 수원시 권선구 금호로 239, 1층 (구운동)",37.2758029032734,126.976227868407,031-255-1030 ,반명함(8매),15000원,,,가성비 반명함(8매),15000,
P002118,착한가격업소,,미용,(권선)컷트클럽,"경기도 수원시 권선구 금곡로 46, 나동 103호 (금곡동)",37.2714183047275,126.939250994367,031-297-2979,커트,9000원,여성커트,10000원,가성비 커트,9000,10000.0
P002119,착한가격업소,,카페,Bestie(베스티),"경기도 수원시 권선구 권광로 87, 2층 (권선동)",37.2557366289391,127.029316665982,031-221-2034,아메리카노,2500원,,,가성비 아메리카노,2500,
P002120,착한가격업소,,식당,찬솔김밥,"경기도 수원시 팔달구 행궁로 110, 1층 (교동)",37.2728403377884,127.015912147102,031-242-1609,김밥,3000원,떡볶이,3000원,가성비 김밥,3000,3000.0
P002121,착한가격업소,,식당,서울한우 홈플러스 북수원점,"경기도 수원시 장안구 경수대로 930, 1층 X3YC호 (조원등, 삼성홈플러스)",37.302770156247,127.008801286183,031-241-9680,얼큰한우국밥,9900원,,,가성비 얼큰한우국밥,9900,
P002122,착한가격업소,,기타,광교스카이홀루프탑파티룸,"경기도 수원시 장안구 광교산로 160, 4층 (하광교동, 다복빌딩)",37.3015361957028,127.031840667176,,"공간대여(낮타임,평일)",90000원,,,"가성비 공간대여(낮타임,평일)",90000,
P002123,착한가격업소,,식당,뒷골목(괜찮은 푸드),경기도 수원시 권선구 칠보로241번길 11-4 (호매실동),37.2697115528348,126.95869241022,031-227-2225,보쌈2인(사골육수전골),20000원,,,가성비 보쌈2인(사골육수전골),20000,
P002124,착한가격업소,,식당,대왕칼국수,경기도 수원시 팔달구 창룡대로7번길 11 (북수동),37.2824592464718,127.017572243545,031-252-2820,칼국수 보통,6000원,칼국수 중특,6000원,가성비 칼국수 보통,6000,6000.0
P002125,착한가격업소,,카페,원두,"경기도 수원시 팔달구 경수대로446번길 62, 1층 (인계동)",37.2649686580992,127.029894189469,031-236-3533,HOT 아메리카노,2500원,ICE 아메리카노,2500원,가성비 HOT 아메리카노,2500,2500.0
P002126,착한가격업소,,기타,판앤펀(FaN&FuN),"경기도 수원시 팔달구 행궁로 35, 101호 (남창동)",37.279444607859,127.015188047119,,빠른 캐리커쳐(흑백),4000원,,,가성비 빠른 캐리커쳐(흑백),4000,
P002127,착한가격업소,,식당,민속왕순대,"경기도 수원시 영통구 매탄로 61, 1층 (매탄동)",37.2567039866107,127.041136358777,031-238-5862,순대국밥,9000원,,,가성비 순대국밥,9000,
P002128,착한가격업소,,미용,아줄레주미용실,"경기도 수원시 영통구 반달로35번길 30, 아이파크상가 323호 (영통동)",37.2517808748298,127.07746040642,031-204-4090,남성커트,10000원,여성커트,12000원,가성비 남성커트,10000,12000.0
P002129,착한가격업소,,식당,부자치킨,"경기도 수원시 장안구 조원로89번길 25, 1층 (조원동)",37.3001090594226,127.014866803234,031-241-2777,후라이드치킨,13000원,양념치킨,15000원,가성비 후라이드치킨,13000,15000.0
P002130,착한가격업소,,기타,평동골프존,"경기도 수원시 권선구 매송고색로 895-1, 3층, 4층 (평동, 중심빌딩)",37.2604095419772,126.998338466304,031-298-2555,스크린 평일오전,12000원,,,가성비 스크린 평일오전,12000,
P002131,착한가격업소,,식당,혼마초밥,"경기도 수원시 팔달구 덕영대로697번길 7, 1층 19, 20, 21호 (화서동, 아트프라자)",37.2848571193497,126.990567727133,031-242-0777,모둠초밥(10p),14000원,,,가성비 모둠초밥(10p),14000,
P002132,착한가격업소,,식당,짜오띵,"경기도 수원시 팔달구 행궁로 108, 1층 (교동)",37.2729223390968,127.015863005763,031-245-4549,짜장면,5000원,,,가성비 짜장면,5000,
P002133,착한가격업소,,식당,가치있는밥상,"경기도 수원시 영통구 월드컵로179번길 14-2, 1층 (원천동)",37.2781948904386,127.045380607929,031-221-5581,김치찌개,8000원,청국장,8000원,가성비 김치찌개,8000,8000.0
P002134,착한가격업소,,식당,오마카세 스시이찌 수원신동점,"경기도 수원시 영통구 권선로 882번길 31-51, 1층 102호 (신동)",37.2472546886191,127.043788942813,031-205-5801,런치 오마카세,28000원,디너 오마카세,38000원,가성비 런치 오마카세,28000,38000.0
P002135,착한가격업소,,기타,경희당구클럽,"경기도 수원시 영통구 덕영대로 1707, 4층 (영통동)",37.2479852830087,127.078197038186,,10분,1000원,1시간,6000원,가성비 10분,1000,6000.0
P002136,착한가격업소,,식당,장인화로 만석공원점,"경기도 수원시 장안구 정조로 1092, 1층 (송죽동)",37.302589343461,127.002741555171,031-247-9999,소갈비살(180g),18000원,,,가성비 소갈비살(180g),18000,
P002137,착한가격업소,,기타,제니스짐,"경기도 수원시 팔달구 덕영대로 905, 1103호 (매산로1가, 아이메카상가)",37.2678871208946,127.00056134027,031-245-0911,3개월 이용권,176000원,12개월 이용권,396000원,가성비 3개월 이용권,176000,396000.0
P002138,착한가격업소,,식당,이팔사팔,"경기도 수원시 팔달구 고매로1, 2층 203호 (고등동, 엘리시아)",37.269970167553,127.004138406016,031-296-2848,수입 소갈비살(340g),28000원,,,가성비 수입 소갈비살(340g),28000,
P002139,착한가격업소,,식당,서서김밥,"경기도 수원시 영통구 매영로 33, 1층 (매탄동)",37.2696023205218,127.046481470379,031-214-6330,야채김밥,3000원,라면,3000원,가성비 야채김밥,3000,3000.0
P002140,착한가격업소,,식당,수원식당,경기도 수원시 권선구 권광로123번길 35 (권선동),37.2592319490833,127.028606026335,031-235-3502,된장찌개,8000원,,,가성비 된장찌개,8000,
P002141,착한가격업소,,세탁&목욕,늘하얀세탁소,경기도 수원시 팔달구 화양로68번길 61 (화서동),37.2818250173151,126.997320089856,031-242-5554,드라이클리닝(신사복),8000원,수선료(바지밑단),4000원,가성비 드라이클리닝(신사복),8000,4000.0
P002142,착한가격업소,,기타,바디프로젝트30,"경기도 수원시 영통구 인계로 212, 3층 (매탄동)",37.2650712394253,127.040640130167,031-212-7505,그룹 1개월 멤버쉽(헬스&20회),250000원,,,가성비 그룹 1개월 멤버쉽(헬스&20회),250000,
P002143,착한가격업소,,세탁&목욕,동아사우나,경기도 수원시 영통구 매여울로40번길 45 (매탄동),37.2727443891937,127.047494082233,031-214-3537,일반 입욕비,10000원,,,가성비 일반 입욕비,10000,
P002144,착한가격업소,,카페,언더기,"경기도 수원시 장안구 송정로182번길 24, 1층 101호 (조원동)",37.2977192407446,127.016872909969,070-8620-3711,아메리카노,3000원,플레인 피낭시에,1800원,가성비 아메리카노,3000,1800.0
P002145,착한가격업소,,카페,카페야경,경기도 수원시 팔달구 창룡대로 7 (북수동),37.2820679549423,127.017369856258,031-891-5388,아메리카노,2500원,,,가성비 아메리카노,2500,
P002146,착한가격업소,,식당,포청천,"경기도 수원시 장안구 대평로90번길 32, 134, 135호 (정자동)",37.2964756282135,126.994613989524,031-268-2134,짜장면,6500원,탕수육(기본),19000원,가성비 짜장면,6500,19000.0
P002147,착한가격업소,,식당,청년밥상,"경기도 수원시 장안구 서부로2136번길 10, 1층 (율전동)",37.2986025695764,126.972725300836,031-298-1822,해물 된장찌개,7000원,차돌박이 순두부찌개,7000원,가성비 해물 된장찌개,7000,7000.0
P002148,착한가격업소,,식당,홍가네면집,경기도 수원시 장안구 수성로350번길 18 (영화동),37.2922361540811,127.010719087526,031-246-7707,칼국수,8000원,물냉면,8000원,가성비 칼국수,8000,8000.0
P002149,착한가격업소,,카페,러너커피로스터스,"경기도 수원시 장안구 만석로209번길 12, 1층 (송죽동)",37.3054024982506,127.000629523137,,아메리카노,2500원,카페라떼,3500원,가성비 아메리카노,2500,3500.0
P002150,착한가격업소,,식당,통큰소한마리돼지한마리,"경기도 수원시 장안구 팔달로291번길 21-4, 1층 (영화동)",37.2914337146915,127.015393680411,031-251-4870,큰소한마리(1kg),72000원,큰돼지한마리(1kg),55000원,가성비 큰소한마리(1kg),72000,55000.0
P002151,착한가격업소,,기타,블럭앤키즈 화서점,"경기도 수원시 팔달구 일월로22번길 22-5, 301호 (화서동, 서수원프라자)",37.2858307796311,126.981412283074,031-292-9265,블럭방(1시간),7000원,비즈(1개),무료,가성비 블럭방(1시간),7000,0.0
P002152,착한가격업소,,식당,영빈반점,경기도 수원시 팔달구 월드컵로311번길 21 (우만동),37.2853644073583,127.033667115682,031-244-9824,짜장면,7000원,짬뽕,8000원,가성비 짜장면,7000,8000.0
P002153,착한가격업소,,식당,신흥원,"경기도 수원시 팔달구 창룡대로 90, 1층 (남수동)",37.2864049186195,127.02365390111,0507-1474-9127,짜장면,6000원,짬뽕,7000원,가성비 짜장면,6000,7000.0
P002154,착한가격업소,,식당,짜장맛좀볼래요(인사맨),"경기도 수원시 팔달구 아주로 9 (우만동, 용성빌딩 1층)",37.2757775772246,127.043711873392,031-211-0101,짜장면,5000원,짬뽕,6000원,가성비 짜장면,5000,6000.0
P002155,착한가격업소,,식당,센미스시,"경기도 수원시 영통구 매여울로40번길 37, 1층 (매탄동)",37.2725838940132,127.047092596536,031-8019-5534,센미A초밥(10p),14000원,,,가성비 센미A초밥(10p),14000,
P002156,착한가격업소,,식당,소담찬(소담),"경기도 수원시 영통구 매원로 26, 가동 1층 (매탄동)",37.2660095964573,127.048943956852,031-211-3633,한식뷔페,8000원,,,가성비 한식뷔페,8000,
P002157,착한가격업소,,식당,소가주는행복,"경기도 수원시 영통구 매영로35번길5, 1층 101호 (매탄동)",37.2697099116028,127.046693270267,031-211-0707,등심(150g),19000원,갈비살 2인 커플(500g),48000원,가성비 등심(150g),19000,48000.0
P002158,착한가격업소,,식당,구름빵집,"경기도 수원시 장안구 이목로 24, 603동 1층 114호 (정자동, 수원 SK SKY VIEW)",37.3093751892028,126.983517493049,031-211-0707,단팥빵,2000원,우유식빵,4000원,가성비 단팥빵,2000,4000.0
P002159,착한가격업소,,식당,뚱보네 꽈배기,"경기도 수원시 장안구 경수대로1081번길 39, 1층 (파장동)",37.3077293982472,126.993008479508,031-223-7727,꽈배기(3개),2000원,고로케,1500원,가성비 꽈배기(3개),2000,1500.0
P002160,착한가격업소,,식당,몽상가옥,"경기도 수원시 팔달구 화서문로32번길 13-8, 1층 (신풍동)",37.2846337556166,127.012331021816,0507-1489-1202,상하이오일파스타,15000원,트러플크림리조또,15000원,가성비 상하이오일파스타,15000,15000.0
P002161,착한가격업소,,식당,대복식당,경기도 수원시 장안구 파장천로12번길 14 (파장동),37.3064365985544,126.994892005715,070-8244-8345,한식뷔페,6000원,,,가성비 한식뷔페,6000,
P002162,착한가격업소,,카페,데일리샌듀(DailySandew),"경기도 수원시 영통구 광교중앙로248번길95-1, 102호 (하동)",37.2915325583808,127.068364189483,031-238-2080,단호박샌드위치,7000원,아메리카노,3000원,가성비 단호박샌드위치,7000,3000.0
P002163,착한가격업소,,미용,헤어짱,"경기도 수원시 권선구 고현로5번길 16, 2층 (고색동)",37.248431954963,126.986703860877,,컷트(남녀동일),10000원,,,가성비 컷트(남녀동일),10000,
P002164,착한가격업소,,미용,송원헤어샵,경기도 수원시 장안구 파장천로12번길 14 (파장동),37.3064365985544,126.994892005715,031-297-0015,컷트(남여동일),7000원,컷트(경로우대 70세 이상),6000원,가성비 컷트(남여동일),7000,6000.0
P002165,착한가격업소,,세탁&목욕,광명사세탁소,경기도 고양시 덕양구 혜음로 29-12 (고양동),37.7034398234476,126.901208930378,031-963-9905,신사복상하,8000원,하의밑단줄임,3000원,가성비 신사복상하,8000,3000.0
P002166,착한가격업소,,미용,협동이용원,"경기도 고양시 덕양구 혜음로 32, 상가동 1층 109호 (고양동, 삼성아파트 상가동)",37.7033702797061,126.902304105639,031-964-1081,남자커트,8000원,염색,10000원,가성비 남자커트,8000,10000.0
P002167,착한가격업소,,미용,정미용실,경기도 고양시 덕양구 통일로 781 (관산동),37.687828140781,126.863598039208,031-963-7423,여자커트,15000원,일반펌,40000원,가성비 여자커트,15000,40000.0
P002168,착한가격업소,,식당,홍능골가든,경기도 고양시 덕양구 호국로 1268-7 (신원동),37.6765448104028,126.877442694281,02-381-0323,돼지갈비100g,5333원,,,가성비 돼지갈비100g,5333,
P002169,착한가격업소,,기타,에바다탁구장,"경기도 고양시 덕양구 마상로169, B01호 (성사동, 풍산빌딩)",37.6579168325262,126.841154668534,,월레슨,120000원,월회비,50000원,가성비 월레슨,120000,50000.0
P002170,착한가격업소,,기타,동양볼링장,"경기도 고양시 덕양구 호국로 816, 4층 (성사동, 동양빌딩)",37.6580899280365,126.838381369035,031-965-5005,1게임(일반),4000원,,,가성비 1게임(일반),4000,
P002171,착한가격업소,,식당,원당식빵,"경기도 고양시 덕양구 호국로812번길 15, 1 (일부)층 (성사동)",37.6577429834323,126.838793389639,031-813-7727,단팥빵,1500원,소보로빵,1500원,가성비 단팥빵,1500,1500.0
P002172,착한가격업소,,식당,황실짜장,"경기도 고양시 덕양구 호국로812번길 20, 101호 일부, 102호 일부 (성사동)",37.6574616992045,126.838926818124,031-967-7887,자장면,6000원,짬뽕,8000원,가성비 자장면,6000,8000.0
P002173,착한가격업소,,식당,진국수,"경기도 고양시 덕양구 호국로812번길 2, 1 (일부)층 (성사동)",37.6578652346386,126.838126753594,031-966-9440,잔치국수,6500원,,,가성비 잔치국수,6500,
P002174,착한가격업소,,카페,진커피,"경기도 고양시 덕양구 지도로 100, 112호 (토당동, 파워프라자)",37.6260883105179,126.824057521925,031-978-9698,아메리카노,2500원,카페라떼,3200원,가성비 아메리카노,2500,3200.0
P002175,착한가격업소,,식당,짱구분식,"경기도 고양시 덕양구 지도로 82 (토당동, 휠탑빌라드)",37.6244327132505,126.824456989972,031-971-8837,김밥,3500원,라면,4000원,가성비 김밥,3500,4000.0
